"calendarDate","startGMT","endGMT","activityLevel","key","startTimeGMT","endTimeGMT","startTimeLocal","endTimeLocal"
2025-10-10,"2025-10-10T05:51:57.0","2025-10-10T06:20:57.0",0,6,2025-10-10 05:51:57,2025-10-10 06:20:57,2025-10-10 01:51:57,2025-10-10 02:20:57
2025-10-10,"2025-10-10T06:20:57.0","2025-10-10T06:28:57.0",1,7,2025-10-10 06:20:57,2025-10-10 06:28:57,2025-10-10 02:20:57,2025-10-10 02:28:57
2025-10-10,"2025-10-10T06:28:57.0","2025-10-10T06:55:57.0",2,8,2025-10-10 06:28:57,2025-10-10 06:55:57,2025-10-10 02:28:57,2025-10-10 02:55:57
2025-10-10,"2025-10-10T06:55:57.0","2025-10-10T07:10:57.0",3,9,2025-10-10 06:55:57,2025-10-10 07:10:57,2025-10-10 02:55:57,2025-10-10 03:10:57
2025-10-10,"2025-10-10T07:10:57.0","2025-10-10T07:38:57.0",1,10,2025-10-10 07:10:57,2025-10-10 07:38:57,2025-10-10 03:10:57,2025-10-10 03:38:57
2025-10-10,"2025-10-10T07:38:57.0","2025-10-10T07:49:57.0",0,11,2025-10-10 07:38:57,2025-10-10 07:49:57,2025-10-10 03:38:57,2025-10-10 03:49:57
2025-10-10,"2025-10-10T07:49:57.0","2025-10-10T08:03:57.0",1,12,2025-10-10 07:49:57,2025-10-10 08:03:57,2025-10-10 03:49:57,2025-10-10 04:03:57
2025-10-10,"2025-10-10T08:03:57.0","2025-10-10T08:31:57.0",2,13,2025-10-10 08:03:57,2025-10-10 08:31:57,2025-10-10 04:03:57,2025-10-10 04:31:57
2025-10-10,"2025-10-10T08:31:57.0","2025-10-10T09:50:57.0",1,14,2025-10-10 08:31:57,2025-10-10 09:50:57,2025-10-10 04:31:57,2025-10-10 05:50:57
2025-10-10,"2025-10-10T09:50:57.0","2025-10-10T10:01:57.0",2,15,2025-10-10 09:50:57,2025-10-10 10:01:57,2025-10-10 05:50:57,2025-10-10 06:01:57
