"hrvValue","readingTimeGMT","readingTimeLocal","calendarDate","colorFlag"
15,2025-09-14 03:14:48,2025-09-13 23:14:48,2025-09-14,"Significant"
12,2025-09-14 03:19:48,2025-09-13 23:19:48,2025-09-14,"Significant"
15,2025-09-14 03:24:48,2025-09-13 23:24:48,2025-09-14,"Significant"
15,2025-09-14 03:29:48,2025-09-13 23:29:48,2025-09-14,"Significant"
23,2025-09-14 03:34:48,2025-09-13 23:34:48,2025-09-14,"Significant"
24,2025-09-14 03:39:48,2025-09-13 23:39:48,2025-09-14,"Significant"
22,2025-09-14 03:44:48,2025-09-13 23:44:48,2025-09-14,"Significant"
25,2025-09-14 03:49:48,2025-09-13 23:49:48,2025-09-14,"Significant"
23,2025-09-14 03:54:48,2025-09-13 23:54:48,2025-09-14,"Significant"
16,2025-09-14 03:59:48,2025-09-13 23:59:48,2025-09-14,"Significant"
15,2025-09-14 04:04:48,2025-09-14 00:04:48,2025-09-14,"Significant"
16,2025-09-14 04:09:48,2025-09-14 00:09:48,2025-09-14,"Significant"
16,2025-09-14 04:14:48,2025-09-14 00:14:48,2025-09-14,"Significant"
17,2025-09-14 04:19:48,2025-09-14 00:19:48,2025-09-14,"Significant"
18,2025-09-14 04:24:48,2025-09-14 00:24:48,2025-09-14,"Significant"
18,2025-09-14 04:29:48,2025-09-14 00:29:48,2025-09-14,"Significant"
21,2025-09-14 04:34:48,2025-09-14 00:34:48,2025-09-14,"Significant"
28,2025-09-14 04:39:48,2025-09-14 00:39:48,2025-09-14,"Significant"
31,2025-09-14 04:44:48,2025-09-14 00:44:48,2025-09-14,"Significant"
33,2025-09-14 04:49:48,2025-09-14 00:49:48,2025-09-14,"Significant"
36,2025-09-14 04:54:48,2025-09-14 00:54:48,2025-09-14,"Significant"
38,2025-09-14 04:59:48,2025-09-14 00:59:48,2025-09-14,"Significant"
31,2025-09-14 05:04:48,2025-09-14 01:04:48,2025-09-14,"Significant"
28,2025-09-14 05:09:48,2025-09-14 01:09:48,2025-09-14,"Significant"
19,2025-09-14 05:14:48,2025-09-14 01:14:48,2025-09-14,"Significant"
23,2025-09-14 05:19:48,2025-09-14 01:19:48,2025-09-14,"Significant"
24,2025-09-14 05:24:48,2025-09-14 01:24:48,2025-09-14,"Significant"
25,2025-09-14 05:29:48,2025-09-14 01:29:48,2025-09-14,"Significant"
30,2025-09-14 05:34:48,2025-09-14 01:34:48,2025-09-14,"Significant"
29,2025-09-14 05:39:48,2025-09-14 01:39:48,2025-09-14,"Significant"
39,2025-09-14 05:44:48,2025-09-14 01:44:48,2025-09-14,"Significant"
32,2025-09-14 05:49:48,2025-09-14 01:49:48,2025-09-14,"Significant"
29,2025-09-14 05:54:48,2025-09-14 01:54:48,2025-09-14,"Significant"
22,2025-09-14 05:59:48,2025-09-14 01:59:48,2025-09-14,"Significant"
24,2025-09-14 06:04:48,2025-09-14 02:04:48,2025-09-14,"Significant"
25,2025-09-14 06:09:48,2025-09-14 02:09:48,2025-09-14,"Significant"
43,2025-09-14 06:14:48,2025-09-14 02:14:48,2025-09-14,"Significant"
46,2025-09-14 06:19:48,2025-09-14 02:19:48,2025-09-14,"Significant"
38,2025-09-14 06:24:48,2025-09-14 02:24:48,2025-09-14,"Significant"
40,2025-09-14 06:29:48,2025-09-14 02:29:48,2025-09-14,"Significant"
41,2025-09-14 06:34:48,2025-09-14 02:34:48,2025-09-14,"Significant"
37,2025-09-14 06:39:48,2025-09-14 02:39:48,2025-09-14,"Significant"
41,2025-09-14 06:44:48,2025-09-14 02:44:48,2025-09-14,"Significant"
29,2025-09-14 06:49:48,2025-09-14 02:49:48,2025-09-14,"Significant"
25,2025-09-14 06:54:48,2025-09-14 02:54:48,2025-09-14,"Significant"
21,2025-09-14 06:59:48,2025-09-14 02:59:48,2025-09-14,"Significant"
21,2025-09-14 07:04:48,2025-09-14 03:04:48,2025-09-14,"Significant"
22,2025-09-14 07:09:48,2025-09-14 03:09:48,2025-09-14,"Significant"
23,2025-09-14 07:14:48,2025-09-14 03:14:48,2025-09-14,"Significant"
29,2025-09-14 07:19:48,2025-09-14 03:19:48,2025-09-14,"Significant"
34,2025-09-14 07:24:48,2025-09-14 03:24:48,2025-09-14,"Significant"
40,2025-09-14 07:29:48,2025-09-14 03:29:48,2025-09-14,"Significant"
43,2025-09-14 07:34:48,2025-09-14 03:34:48,2025-09-14,"Significant"
34,2025-09-14 07:39:48,2025-09-14 03:39:48,2025-09-14,"Significant"
36,2025-09-14 07:44:48,2025-09-14 03:44:48,2025-09-14,"Significant"
35,2025-09-14 07:49:48,2025-09-14 03:49:48,2025-09-14,"Significant"
32,2025-09-14 07:54:48,2025-09-14 03:54:48,2025-09-14,"Significant"
35,2025-09-14 07:59:48,2025-09-14 03:59:48,2025-09-14,"Significant"
29,2025-09-14 08:04:48,2025-09-14 04:04:48,2025-09-14,"Significant"
25,2025-09-14 08:09:48,2025-09-14 04:09:48,2025-09-14,"Significant"
24,2025-09-14 08:14:48,2025-09-14 04:14:48,2025-09-14,"Significant"
25,2025-09-14 08:19:48,2025-09-14 04:19:48,2025-09-14,"Significant"
26,2025-09-14 08:24:48,2025-09-14 04:24:48,2025-09-14,"Significant"
27,2025-09-14 08:29:48,2025-09-14 04:29:48,2025-09-14,"Significant"
32,2025-09-14 08:34:48,2025-09-14 04:34:48,2025-09-14,"Significant"
29,2025-09-14 08:39:48,2025-09-14 04:39:48,2025-09-14,"Significant"
32,2025-09-14 08:44:48,2025-09-14 04:44:48,2025-09-14,"Significant"
38,2025-09-14 08:49:48,2025-09-14 04:49:48,2025-09-14,"Significant"
34,2025-09-14 08:54:48,2025-09-14 04:54:48,2025-09-14,"Significant"
20,2025-09-15 03:04:48,2025-09-14 23:04:48,2025-09-15,"Significant"
18,2025-09-15 03:09:48,2025-09-14 23:09:48,2025-09-15,"Significant"
13,2025-09-15 03:14:48,2025-09-14 23:14:48,2025-09-15,"Significant"
17,2025-09-15 03:19:48,2025-09-14 23:19:48,2025-09-15,"Significant"
17,2025-09-15 03:24:48,2025-09-14 23:24:48,2025-09-15,"Significant"
16,2025-09-15 03:29:48,2025-09-14 23:29:48,2025-09-15,"Significant"
20,2025-09-15 03:34:48,2025-09-14 23:34:48,2025-09-15,"Significant"
16,2025-09-15 03:39:48,2025-09-14 23:39:48,2025-09-15,"Significant"
18,2025-09-15 03:44:48,2025-09-14 23:44:48,2025-09-15,"Significant"
25,2025-09-15 03:49:48,2025-09-14 23:49:48,2025-09-15,"Significant"
21,2025-09-15 03:54:48,2025-09-14 23:54:48,2025-09-15,"Significant"
20,2025-09-15 03:59:48,2025-09-14 23:59:48,2025-09-15,"Significant"
19,2025-09-15 04:04:48,2025-09-15 00:04:48,2025-09-15,"Significant"
18,2025-09-15 04:09:48,2025-09-15 00:09:48,2025-09-15,"Significant"
22,2025-09-15 04:14:48,2025-09-15 00:14:48,2025-09-15,"Significant"
26,2025-09-15 04:19:48,2025-09-15 00:19:48,2025-09-15,"Significant"
29,2025-09-15 04:24:48,2025-09-15 00:24:48,2025-09-15,"Significant"
20,2025-09-15 04:29:48,2025-09-15 00:29:48,2025-09-15,"Significant"
21,2025-09-15 04:34:48,2025-09-15 00:34:48,2025-09-15,"Significant"
16,2025-09-15 04:39:48,2025-09-15 00:39:48,2025-09-15,"Significant"
14,2025-09-15 04:44:48,2025-09-15 00:44:48,2025-09-15,"Significant"
16,2025-09-15 04:49:48,2025-09-15 00:49:48,2025-09-15,"Significant"
15,2025-09-15 04:54:48,2025-09-15 00:54:48,2025-09-15,"Significant"
23,2025-09-15 04:59:48,2025-09-15 00:59:48,2025-09-15,"Significant"
19,2025-09-15 05:04:48,2025-09-15 01:04:48,2025-09-15,"Significant"
21,2025-09-15 05:09:48,2025-09-15 01:09:48,2025-09-15,"Significant"
15,2025-09-15 05:14:48,2025-09-15 01:14:48,2025-09-15,"Significant"
16,2025-09-15 05:19:48,2025-09-15 01:19:48,2025-09-15,"Significant"
16,2025-09-15 05:24:48,2025-09-15 01:24:48,2025-09-15,"Significant"
19,2025-09-15 05:29:48,2025-09-15 01:29:48,2025-09-15,"Significant"
20,2025-09-15 05:34:48,2025-09-15 01:34:48,2025-09-15,"Significant"
18,2025-09-15 05:39:48,2025-09-15 01:39:48,2025-09-15,"Significant"
28,2025-09-15 05:44:48,2025-09-15 01:44:48,2025-09-15,"Significant"
22,2025-09-15 05:49:48,2025-09-15 01:49:48,2025-09-15,"Significant"
28,2025-09-15 05:54:48,2025-09-15 01:54:48,2025-09-15,"Significant"
29,2025-09-15 05:59:48,2025-09-15 01:59:48,2025-09-15,"Significant"
28,2025-09-15 06:04:48,2025-09-15 02:04:48,2025-09-15,"Significant"
26,2025-09-15 06:09:48,2025-09-15 02:09:48,2025-09-15,"Significant"
19,2025-09-15 06:14:48,2025-09-15 02:14:48,2025-09-15,"Significant"
19,2025-09-15 06:19:48,2025-09-15 02:19:48,2025-09-15,"Significant"
15,2025-09-15 06:24:48,2025-09-15 02:24:48,2025-09-15,"Significant"
15,2025-09-15 06:29:48,2025-09-15 02:29:48,2025-09-15,"Significant"
16,2025-09-15 06:34:48,2025-09-15 02:34:48,2025-09-15,"Significant"
15,2025-09-15 06:39:48,2025-09-15 02:39:48,2025-09-15,"Significant"
15,2025-09-15 06:44:48,2025-09-15 02:44:48,2025-09-15,"Significant"
19,2025-09-15 06:49:48,2025-09-15 02:49:48,2025-09-15,"Significant"
22,2025-09-15 06:54:48,2025-09-15 02:54:48,2025-09-15,"Significant"
22,2025-09-15 06:59:48,2025-09-15 02:59:48,2025-09-15,"Significant"
21,2025-09-15 07:04:48,2025-09-15 03:04:48,2025-09-15,"Significant"
22,2025-09-15 07:09:48,2025-09-15 03:09:48,2025-09-15,"Significant"
21,2025-09-15 07:14:48,2025-09-15 03:14:48,2025-09-15,"Significant"
21,2025-09-15 07:19:48,2025-09-15 03:19:48,2025-09-15,"Significant"
22,2025-09-15 07:24:48,2025-09-15 03:24:48,2025-09-15,"Significant"
24,2025-09-15 07:29:48,2025-09-15 03:29:48,2025-09-15,"Significant"
26,2025-09-15 07:34:48,2025-09-15 03:34:48,2025-09-15,"Significant"
28,2025-09-15 07:39:48,2025-09-15 03:39:48,2025-09-15,"Significant"
21,2025-09-15 07:44:48,2025-09-15 03:44:48,2025-09-15,"Significant"
23,2025-09-15 07:49:48,2025-09-15 03:49:48,2025-09-15,"Significant"
17,2025-09-15 07:54:48,2025-09-15 03:54:48,2025-09-15,"Significant"
23,2025-09-15 07:59:48,2025-09-15 03:59:48,2025-09-15,"Significant"
22,2025-09-15 08:04:48,2025-09-15 04:04:48,2025-09-15,"Significant"
31,2025-09-15 08:09:48,2025-09-15 04:09:48,2025-09-15,"Significant"
28,2025-09-15 08:14:48,2025-09-15 04:14:48,2025-09-15,"Significant"
20,2025-09-15 08:19:48,2025-09-15 04:19:48,2025-09-15,"Significant"
16,2025-09-15 08:24:48,2025-09-15 04:24:48,2025-09-15,"Significant"
23,2025-09-15 08:29:48,2025-09-15 04:29:48,2025-09-15,"Significant"
30,2025-09-15 08:34:48,2025-09-15 04:34:48,2025-09-15,"Significant"
28,2025-09-15 08:39:48,2025-09-15 04:39:48,2025-09-15,"Significant"
25,2025-09-15 08:44:48,2025-09-15 04:44:48,2025-09-15,"Significant"
31,2025-09-15 08:49:48,2025-09-15 04:49:48,2025-09-15,"Significant"
31,2025-09-15 08:54:48,2025-09-15 04:54:48,2025-09-15,"Significant"
31,2025-09-15 08:59:48,2025-09-15 04:59:48,2025-09-15,"Significant"
27,2025-09-15 09:04:48,2025-09-15 05:04:48,2025-09-15,"Significant"
28,2025-09-15 09:09:48,2025-09-15 05:09:48,2025-09-15,"Significant"
25,2025-09-15 09:14:48,2025-09-15 05:14:48,2025-09-15,"Significant"
31,2025-09-15 09:19:48,2025-09-15 05:19:48,2025-09-15,"Significant"
24,2025-09-15 09:24:48,2025-09-15 05:24:48,2025-09-15,"Significant"
23,2025-09-15 09:29:48,2025-09-15 05:29:48,2025-09-15,"Significant"
28,2025-09-15 09:34:48,2025-09-15 05:34:48,2025-09-15,"Significant"
38,2025-09-15 09:39:48,2025-09-15 05:39:48,2025-09-15,"Significant"
40,2025-09-15 09:44:48,2025-09-15 05:44:48,2025-09-15,"Significant"
46,2025-09-15 09:49:48,2025-09-15 05:49:48,2025-09-15,"Significant"
36,2025-09-15 09:54:48,2025-09-15 05:54:48,2025-09-15,"Significant"
28,2025-09-15 09:59:48,2025-09-15 05:59:48,2025-09-15,"Significant"
29,2025-09-15 10:04:48,2025-09-15 06:04:48,2025-09-15,"Significant"
37,2025-09-15 10:09:48,2025-09-15 06:09:48,2025-09-15,"Significant"
33,2025-09-15 10:14:48,2025-09-15 06:14:48,2025-09-15,"Significant"
38,2025-09-15 10:19:48,2025-09-15 06:19:48,2025-09-15,"Significant"
31,2025-09-15 10:24:48,2025-09-15 06:24:48,2025-09-15,"Significant"
26,2025-09-15 10:29:48,2025-09-15 06:29:48,2025-09-15,"Significant"
36,2025-09-15 10:34:48,2025-09-15 06:34:48,2025-09-15,"Significant"
25,2025-09-15 10:39:48,2025-09-15 06:39:48,2025-09-15,"Significant"
24,2025-09-15 10:44:48,2025-09-15 06:44:48,2025-09-15,"Significant"
33,2025-09-15 10:49:48,2025-09-15 06:49:48,2025-09-15,"Significant"
25,2025-09-15 10:54:48,2025-09-15 06:54:48,2025-09-15,"Significant"
22,2025-09-15 10:59:48,2025-09-15 06:59:48,2025-09-15,"Significant"
21,2025-09-15 11:04:48,2025-09-15 07:04:48,2025-09-15,"Significant"
23,2025-09-15 11:09:48,2025-09-15 07:09:48,2025-09-15,"Significant"
25,2025-09-15 11:14:48,2025-09-15 07:14:48,2025-09-15,"Significant"
34,2025-09-15 11:19:48,2025-09-15 07:19:48,2025-09-15,"Significant"
55,2025-09-16 03:44:48,2025-09-15 23:44:48,2025-09-16,"Significant"
51,2025-09-16 03:49:48,2025-09-15 23:49:48,2025-09-16,"Significant"
43,2025-09-16 03:54:48,2025-09-15 23:54:48,2025-09-16,"Significant"
30,2025-09-16 03:59:48,2025-09-15 23:59:48,2025-09-16,"Significant"
32,2025-09-16 04:04:48,2025-09-16 00:04:48,2025-09-16,"Significant"
29,2025-09-16 04:09:48,2025-09-16 00:09:48,2025-09-16,"Significant"
30,2025-09-16 04:14:48,2025-09-16 00:14:48,2025-09-16,"Significant"
28,2025-09-16 04:19:48,2025-09-16 00:19:48,2025-09-16,"Significant"
22,2025-09-16 04:24:48,2025-09-16 00:24:48,2025-09-16,"Significant"
26,2025-09-16 04:29:48,2025-09-16 00:29:48,2025-09-16,"Significant"
25,2025-09-16 04:34:48,2025-09-16 00:34:48,2025-09-16,"Significant"
26,2025-09-16 04:39:48,2025-09-16 00:39:48,2025-09-16,"Significant"
27,2025-09-16 04:44:48,2025-09-16 00:44:48,2025-09-16,"Significant"
25,2025-09-16 04:49:48,2025-09-16 00:49:48,2025-09-16,"Significant"
26,2025-09-16 04:54:48,2025-09-16 00:54:48,2025-09-16,"Significant"
25,2025-09-16 04:59:48,2025-09-16 00:59:48,2025-09-16,"Significant"
25,2025-09-16 05:04:48,2025-09-16 01:04:48,2025-09-16,"Significant"
27,2025-09-16 05:09:48,2025-09-16 01:09:48,2025-09-16,"Significant"
29,2025-09-16 05:14:48,2025-09-16 01:14:48,2025-09-16,"Significant"
28,2025-09-16 05:19:48,2025-09-16 01:19:48,2025-09-16,"Significant"
28,2025-09-16 05:24:48,2025-09-16 01:24:48,2025-09-16,"Significant"
20,2025-09-16 05:29:48,2025-09-16 01:29:48,2025-09-16,"Significant"
19,2025-09-16 05:34:48,2025-09-16 01:34:48,2025-09-16,"Significant"
24,2025-09-16 05:39:48,2025-09-16 01:39:48,2025-09-16,"Significant"
25,2025-09-16 05:44:48,2025-09-16 01:44:48,2025-09-16,"Significant"
21,2025-09-16 05:49:48,2025-09-16 01:49:48,2025-09-16,"Significant"
33,2025-09-16 05:54:48,2025-09-16 01:54:48,2025-09-16,"Significant"
30,2025-09-16 05:59:48,2025-09-16 01:59:48,2025-09-16,"Significant"
35,2025-09-16 06:04:48,2025-09-16 02:04:48,2025-09-16,"Significant"
31,2025-09-16 06:09:48,2025-09-16 02:09:48,2025-09-16,"Significant"
18,2025-09-16 06:14:48,2025-09-16 02:14:48,2025-09-16,"Significant"
18,2025-09-16 06:19:48,2025-09-16 02:19:48,2025-09-16,"Significant"
21,2025-09-16 06:24:48,2025-09-16 02:24:48,2025-09-16,"Significant"
20,2025-09-16 06:29:48,2025-09-16 02:29:48,2025-09-16,"Significant"
24,2025-09-16 06:34:48,2025-09-16 02:34:48,2025-09-16,"Significant"
24,2025-09-16 06:39:48,2025-09-16 02:39:48,2025-09-16,"Significant"
21,2025-09-16 06:44:48,2025-09-16 02:44:48,2025-09-16,"Significant"
23,2025-09-16 06:49:48,2025-09-16 02:49:48,2025-09-16,"Significant"
21,2025-09-16 06:54:48,2025-09-16 02:54:48,2025-09-16,"Significant"
19,2025-09-16 06:59:48,2025-09-16 02:59:48,2025-09-16,"Significant"
20,2025-09-16 07:04:48,2025-09-16 03:04:48,2025-09-16,"Significant"
32,2025-09-16 07:09:48,2025-09-16 03:09:48,2025-09-16,"Significant"
33,2025-09-16 07:14:48,2025-09-16 03:14:48,2025-09-16,"Significant"
31,2025-09-16 07:19:48,2025-09-16 03:19:48,2025-09-16,"Significant"
33,2025-09-16 07:24:48,2025-09-16 03:24:48,2025-09-16,"Significant"
37,2025-09-16 07:29:48,2025-09-16 03:29:48,2025-09-16,"Significant"
36,2025-09-16 07:34:48,2025-09-16 03:34:48,2025-09-16,"Significant"
38,2025-09-16 07:39:48,2025-09-16 03:39:48,2025-09-16,"Significant"
36,2025-09-16 07:44:48,2025-09-16 03:44:48,2025-09-16,"Significant"
37,2025-09-16 07:49:48,2025-09-16 03:49:48,2025-09-16,"Significant"
39,2025-09-16 07:54:48,2025-09-16 03:54:48,2025-09-16,"Significant"
36,2025-09-16 07:59:48,2025-09-16 03:59:48,2025-09-16,"Significant"
33,2025-09-16 08:04:48,2025-09-16 04:04:48,2025-09-16,"Significant"
29,2025-09-16 08:09:48,2025-09-16 04:09:48,2025-09-16,"Significant"
30,2025-09-16 08:14:48,2025-09-16 04:14:48,2025-09-16,"Significant"
27,2025-09-16 08:19:48,2025-09-16 04:19:48,2025-09-16,"Significant"
27,2025-09-16 08:24:48,2025-09-16 04:24:48,2025-09-16,"Significant"
28,2025-09-16 08:29:48,2025-09-16 04:29:48,2025-09-16,"Significant"
27,2025-09-16 08:34:48,2025-09-16 04:34:48,2025-09-16,"Significant"
29,2025-09-16 08:39:48,2025-09-16 04:39:48,2025-09-16,"Significant"
27,2025-09-16 08:44:48,2025-09-16 04:44:48,2025-09-16,"Significant"
35,2025-09-16 08:49:48,2025-09-16 04:49:48,2025-09-16,"Significant"
35,2025-09-16 08:54:48,2025-09-16 04:54:48,2025-09-16,"Significant"
39,2025-09-16 08:59:48,2025-09-16 04:59:48,2025-09-16,"Significant"
27,2025-09-16 09:04:48,2025-09-16 05:04:48,2025-09-16,"Significant"
28,2025-09-16 09:09:48,2025-09-16 05:09:48,2025-09-16,"Significant"
28,2025-09-16 09:14:48,2025-09-16 05:14:48,2025-09-16,"Significant"
22,2025-09-16 09:19:48,2025-09-16 05:19:48,2025-09-16,"Significant"
21,2025-09-16 09:24:48,2025-09-16 05:24:48,2025-09-16,"Significant"
27,2025-09-16 09:29:48,2025-09-16 05:29:48,2025-09-16,"Significant"
23,2025-09-16 09:34:48,2025-09-16 05:34:48,2025-09-16,"Significant"
25,2025-09-16 09:39:48,2025-09-16 05:39:48,2025-09-16,"Significant"
33,2025-09-16 09:44:48,2025-09-16 05:44:48,2025-09-16,"Significant"
37,2025-09-16 09:49:48,2025-09-16 05:49:48,2025-09-16,"Significant"
33,2025-09-16 09:54:48,2025-09-16 05:54:48,2025-09-16,"Significant"
28,2025-09-16 09:59:48,2025-09-16 05:59:48,2025-09-16,"Significant"
36,2025-09-16 10:04:48,2025-09-16 06:04:48,2025-09-16,"Significant"
47,2025-09-16 10:09:48,2025-09-16 06:09:48,2025-09-16,"Significant"
47,2025-09-16 10:14:48,2025-09-16 06:14:48,2025-09-16,"Significant"
35,2025-09-16 10:19:48,2025-09-16 06:19:48,2025-09-16,"Significant"
36,2025-09-17 02:53:37,2025-09-16 22:53:37,2025-09-17,"Significant"
36,2025-09-17 02:58:37,2025-09-16 22:58:37,2025-09-17,"Significant"
35,2025-09-17 03:03:37,2025-09-16 23:03:37,2025-09-17,"Significant"
33,2025-09-17 03:08:37,2025-09-16 23:08:37,2025-09-17,"Significant"
25,2025-09-17 03:13:37,2025-09-16 23:13:37,2025-09-17,"Significant"
36,2025-09-17 03:18:37,2025-09-16 23:18:37,2025-09-17,"Significant"
30,2025-09-17 03:23:37,2025-09-16 23:23:37,2025-09-17,"Significant"
26,2025-09-17 03:28:37,2025-09-16 23:28:37,2025-09-17,"Significant"
26,2025-09-17 03:33:37,2025-09-16 23:33:37,2025-09-17,"Significant"
28,2025-09-17 03:38:37,2025-09-16 23:38:37,2025-09-17,"Significant"
33,2025-09-17 03:43:37,2025-09-16 23:43:37,2025-09-17,"Significant"
35,2025-09-17 03:48:37,2025-09-16 23:48:37,2025-09-17,"Significant"
48,2025-09-17 03:53:37,2025-09-16 23:53:37,2025-09-17,"Significant"
32,2025-09-17 03:58:37,2025-09-16 23:58:37,2025-09-17,"Significant"
32,2025-09-17 04:03:37,2025-09-17 00:03:37,2025-09-17,"Significant"
34,2025-09-17 04:08:37,2025-09-17 00:08:37,2025-09-17,"Significant"
31,2025-09-17 04:13:37,2025-09-17 00:13:37,2025-09-17,"Significant"
29,2025-09-17 04:18:37,2025-09-17 00:18:37,2025-09-17,"Significant"
30,2025-09-17 04:23:37,2025-09-17 00:23:37,2025-09-17,"Significant"
32,2025-09-17 04:28:37,2025-09-17 00:28:37,2025-09-17,"Significant"
32,2025-09-17 04:33:37,2025-09-17 00:33:37,2025-09-17,"Significant"
41,2025-09-17 04:38:37,2025-09-17 00:38:37,2025-09-17,"Significant"
35,2025-09-17 04:43:37,2025-09-17 00:43:37,2025-09-17,"Significant"
33,2025-09-17 04:48:37,2025-09-17 00:48:37,2025-09-17,"Significant"
46,2025-09-17 04:53:37,2025-09-17 00:53:37,2025-09-17,"Significant"
49,2025-09-17 04:58:37,2025-09-17 00:58:37,2025-09-17,"Significant"
47,2025-09-17 05:03:37,2025-09-17 01:03:37,2025-09-17,"Significant"
45,2025-09-17 05:08:37,2025-09-17 01:08:37,2025-09-17,"Significant"
24,2025-09-17 05:13:37,2025-09-17 01:13:37,2025-09-17,"Significant"
30,2025-09-17 05:18:37,2025-09-17 01:18:37,2025-09-17,"Significant"
28,2025-09-17 05:23:37,2025-09-17 01:23:37,2025-09-17,"Significant"
32,2025-09-17 05:28:37,2025-09-17 01:28:37,2025-09-17,"Significant"
32,2025-09-17 05:33:37,2025-09-17 01:33:37,2025-09-17,"Significant"
36,2025-09-17 05:38:37,2025-09-17 01:38:37,2025-09-17,"Significant"
38,2025-09-17 05:43:37,2025-09-17 01:43:37,2025-09-17,"Significant"
41,2025-09-17 05:48:37,2025-09-17 01:48:37,2025-09-17,"Significant"
41,2025-09-17 05:53:37,2025-09-17 01:53:37,2025-09-17,"Significant"
36,2025-09-17 05:58:37,2025-09-17 01:58:37,2025-09-17,"Significant"
36,2025-09-17 06:03:37,2025-09-17 02:03:37,2025-09-17,"Significant"
34,2025-09-17 06:08:37,2025-09-17 02:08:37,2025-09-17,"Significant"
34,2025-09-17 06:13:37,2025-09-17 02:13:37,2025-09-17,"Significant"
47,2025-09-17 06:18:37,2025-09-17 02:18:37,2025-09-17,"Significant"
42,2025-09-17 06:23:37,2025-09-17 02:23:37,2025-09-17,"Significant"
39,2025-09-17 06:28:37,2025-09-17 02:28:37,2025-09-17,"Significant"
38,2025-09-17 06:33:37,2025-09-17 02:33:37,2025-09-17,"Significant"
40,2025-09-17 06:38:37,2025-09-17 02:38:37,2025-09-17,"Significant"
35,2025-09-17 06:43:37,2025-09-17 02:43:37,2025-09-17,"Significant"
39,2025-09-17 06:48:37,2025-09-17 02:48:37,2025-09-17,"Significant"
36,2025-09-17 06:53:37,2025-09-17 02:53:37,2025-09-17,"Significant"
35,2025-09-17 06:58:37,2025-09-17 02:58:37,2025-09-17,"Significant"
41,2025-09-17 07:03:37,2025-09-17 03:03:37,2025-09-17,"Significant"
37,2025-09-17 07:08:37,2025-09-17 03:08:37,2025-09-17,"Significant"
36,2025-09-17 07:13:37,2025-09-17 03:13:37,2025-09-17,"Significant"
37,2025-09-17 07:18:37,2025-09-17 03:18:37,2025-09-17,"Significant"
36,2025-09-17 07:23:37,2025-09-17 03:23:37,2025-09-17,"Significant"
24,2025-09-17 07:28:37,2025-09-17 03:28:37,2025-09-17,"Significant"
24,2025-09-17 07:33:37,2025-09-17 03:33:37,2025-09-17,"Significant"
36,2025-09-17 07:38:37,2025-09-17 03:38:37,2025-09-17,"Significant"
29,2025-09-17 07:43:37,2025-09-17 03:43:37,2025-09-17,"Significant"
29,2025-09-17 07:48:37,2025-09-17 03:48:37,2025-09-17,"Significant"
34,2025-09-17 07:53:37,2025-09-17 03:53:37,2025-09-17,"Significant"
33,2025-09-17 07:58:37,2025-09-17 03:58:37,2025-09-17,"Significant"
39,2025-09-17 08:03:37,2025-09-17 04:03:37,2025-09-17,"Significant"
37,2025-09-17 08:08:37,2025-09-17 04:08:37,2025-09-17,"Significant"
48,2025-09-17 08:13:37,2025-09-17 04:13:37,2025-09-17,"Significant"
33,2025-09-17 08:18:37,2025-09-17 04:18:37,2025-09-17,"Significant"
37,2025-09-17 08:23:37,2025-09-17 04:23:37,2025-09-17,"Significant"
37,2025-09-17 08:28:37,2025-09-17 04:28:37,2025-09-17,"Significant"
50,2025-09-17 08:33:37,2025-09-17 04:33:37,2025-09-17,"Significant"
42,2025-09-17 08:38:37,2025-09-17 04:38:37,2025-09-17,"Significant"
31,2025-09-17 08:43:37,2025-09-17 04:43:37,2025-09-17,"Significant"
41,2025-09-17 08:48:37,2025-09-17 04:48:37,2025-09-17,"Significant"
41,2025-09-17 08:53:37,2025-09-17 04:53:37,2025-09-17,"Significant"
